"timeindex","ar1","sd","sk","kurt","cv","returnrate","densratio","acf1","frequency"
10,0.13060819479756,0.0926773301132348,0.328024282028149,1.84879365562945,-16.8273777302959,7.6564874168116,1.6553350467584,0.130400500084746,"5"
11,0.143254249139212,0.0918229336358401,0.350864146306921,1.91135228318821,-14.0452335516467,6.98059573107825,1.68808342712129,0.135466919228857,"5"
12,0.306376931813362,0.104627410204894,0.13332924705117,1.54262507877311,9.75898868715499,3.26395330771567,2.56059984190917,0.242562280286158,"5"
13,0.268341884461159,0.0970787064475875,0.321464129687307,1.92491924210051,253.45340289989,3.72658931723625,2.8199935801934,0.267107146563521,"5"
14,0.279468221194032,0.105091143603386,0.485067118240391,1.86224137737897,-7.05522810527596,3.57822437101251,2.54827525537207,0.241331924280439,"5"
15,-0.036416491581824,0.10188715544782,0.12724841346252,1.67489171711207,16.9663655423504,-27.46008625661,0.876376462051263,-0.0339359051216395,"5"
16,-0.130553685312906,0.0946820404948033,0.20386778027712,1.8739569241695,3.76573117642008,-7.65968419507452,0.609697815748073,-0.126039583473443,"5"
17,-0.380788204203367,0.12291655218707,0.695906757230327,2.4948531390812,14.3776228300987,-2.62613176816247,0.420071371982817,-0.217756935554248,"5"
18,-0.0517003710677186,0.121430218204938,0.765476846342047,2.66629724269697,11.0184659256157,-19.3422209424797,0.821419142452905,-0.0505216271130591,"5"
19,-0.00561875758103503,0.115668802626204,0.490771723364937,2.4565316641665,-10.1445441793511,-177.9752882337,0.979388739993537,-0.00536676354193163,"5"
20,-0.028822883274991,0.116606155706535,0.614317555668272,2.48550341098794,-19.0424525837525,-34.6946553007651,0.895484002967992,-0.0284011552683658,"5"
21,-0.130401878134578,0.11443709203255,0.485002688643994,2.52498184752437,-8.92794309856374,-7.66860120655604,0.599203948725672,-0.130387834277821,"5"
22,-0.255453715696041,0.102963171390249,0.839847476807182,2.69134487708587,-4.75477629281902,-3.91460346260877,0.390851847485546,-0.235067999886964,"5"
23,-0.089605108378838,0.108529418002323,0.799215183940608,2.5178040403283,-7.48663022836624,-11.1600780144379,0.731506972331574,-0.0800686445749184,"5"
24,-0.0176847742853302,0.102062465211399,1.0208386746441,3.28467535530298,-14.1653271913824,-56.5458164105331,0.935420704732626,-0.017189490238831,"5"
25,-0.177181730185468,0.105001075437188,0.926558825873076,3.15385097051569,-22.8707223566162,-5.64392276197571,0.547369616399404,-0.152941906654528,"5"
26,0.255924674005447,0.119432177866061,0.468326280622148,2.82021776591624,18.5572128168039,3.90739972175844,2.08583469167181,0.190039366154543,"5"
27,-0.0194388534487464,0.0875246761426229,0.458637630598412,2.11832716466006,3.33565185650527,-51.4433632948908,0.931057438962735,-0.0183918060572372,"5"
28,0.00324715053334595,0.0952014704788397,0.288883345019946,2.0134355290233,4.79389959080977,307.962316415794,1.01013007949279,0.00259852418022163,"5"
29,0.154452429641246,0.0916965334936898,0.32819118310996,2.11815004336651,3.9637466943259,6.47448539542398,1.7372445308581,0.14288768639882,"5"
